locus_tag	ftype	length_bp	gene	EC_number	COG	product
IMAGBKIO_05819	CDS	558				hypothetical protein
IMAGBKIO_05820	CDS	381				hypothetical protein
IMAGBKIO_05821	CDS	1428				hypothetical protein
IMAGBKIO_05822	CDS	360				hypothetical protein
IMAGBKIO_05823	CDS	1089				hypothetical protein
IMAGBKIO_05824	CDS	495				hypothetical protein
IMAGBKIO_05825	CDS	1455				hypothetical protein
IMAGBKIO_05826	CDS	483				hypothetical protein
IMAGBKIO_05827	CDS	1083	xerC_4			Tyrosine recombinase XerC
IMAGBKIO_05828	CDS	525				hypothetical protein
IMAGBKIO_05829	CDS	519				hypothetical protein
IMAGBKIO_05830	CDS	564				hypothetical protein
IMAGBKIO_05831	CDS	540				hypothetical protein
IMAGBKIO_05832	CDS	300				hypothetical protein
IMAGBKIO_05833	CDS	168				hypothetical protein
IMAGBKIO_05834	CDS	603				hypothetical protein
IMAGBKIO_05835	CDS	450				hypothetical protein
IMAGBKIO_05836	CDS	369				hypothetical protein
IMAGBKIO_05837	CDS	171				hypothetical protein
IMAGBKIO_05838	CDS	243				hypothetical protein
IMAGBKIO_05839	CDS	681	inhA	4.2.1.103		Isonitrile hydratase
IMAGBKIO_05840	CDS	723				hypothetical protein
IMAGBKIO_05841	CDS	573				hypothetical protein
IMAGBKIO_05842	CDS	561				hypothetical protein
IMAGBKIO_05843	CDS	1482	amiD	3.5.1.4	COG0154	Putative amidase AmiD
IMAGBKIO_05844	CDS	594				hypothetical protein
IMAGBKIO_05845	CDS	579				hypothetical protein
IMAGBKIO_05846	CDS	1638	ftsH_7	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
IMAGBKIO_05847	CDS	567				hypothetical protein
IMAGBKIO_05848	CDS	597				hypothetical protein
IMAGBKIO_05849	CDS	336				hypothetical protein
IMAGBKIO_05850	CDS	2829				hypothetical protein
IMAGBKIO_05851	CDS	732				hypothetical protein
IMAGBKIO_05852	CDS	1152				hypothetical protein
IMAGBKIO_05853	CDS	777				hypothetical protein
IMAGBKIO_05854	CDS	1827				hypothetical protein
IMAGBKIO_05855	CDS	852				hypothetical protein
IMAGBKIO_05856	CDS	1455				hypothetical protein
IMAGBKIO_05857	CDS	1788				hypothetical protein
IMAGBKIO_05858	CDS	2490				hypothetical protein
IMAGBKIO_05859	CDS	807				hypothetical protein
IMAGBKIO_05860	CDS	201				hypothetical protein
IMAGBKIO_05861	CDS	1419				hypothetical protein
IMAGBKIO_05862	CDS	843				hypothetical protein
IMAGBKIO_05863	CDS	456				hypothetical protein
IMAGBKIO_05864	CDS	831				hypothetical protein
IMAGBKIO_05865	CDS	414				hypothetical protein
IMAGBKIO_05866	CDS	243				hypothetical protein
IMAGBKIO_05867	CDS	741	folD_2		COG0190	Bifunctional protein FolD protein
IMAGBKIO_05868	CDS	480				hypothetical protein
IMAGBKIO_05869	CDS	834				hypothetical protein
IMAGBKIO_05870	CDS	2721	dbpA_2	3.6.4.13		ATP-dependent RNA helicase DbpA
IMAGBKIO_05871	CDS	747				hypothetical protein
IMAGBKIO_05872	CDS	225				hypothetical protein
IMAGBKIO_05873	CDS	999				hypothetical protein
IMAGBKIO_05874	CDS	483				hypothetical protein
IMAGBKIO_05875	CDS	423				hypothetical protein
IMAGBKIO_05876	CDS	729				hypothetical protein
IMAGBKIO_05877	CDS	723				hypothetical protein
IMAGBKIO_05878	CDS	597				hypothetical protein
IMAGBKIO_05879	CDS	792				hypothetical protein
IMAGBKIO_05880	CDS	1218				ISAzo13 family transposase ISMae28
IMAGBKIO_05881	CDS	669				hypothetical protein
IMAGBKIO_05882	CDS	570				hypothetical protein
IMAGBKIO_05883	CDS	684				hypothetical protein
IMAGBKIO_05884	CDS	348				hypothetical protein
IMAGBKIO_05885	CDS	1056				hypothetical protein
IMAGBKIO_05886	CDS	204				hypothetical protein
IMAGBKIO_05887	CDS	288				hypothetical protein
IMAGBKIO_05888	CDS	993				hypothetical protein
IMAGBKIO_05889	CDS	1371	dnaN_2		COG0592	Beta sliding clamp
IMAGBKIO_05890	CDS	1290				hypothetical protein
IMAGBKIO_05891	CDS	627				hypothetical protein
IMAGBKIO_05892	CDS	1818				hypothetical protein
IMAGBKIO_05893	CDS	783				hypothetical protein
IMAGBKIO_05894	CDS	960	yqeN_2		COG1466	putative protein YqeN
IMAGBKIO_05895	CDS	876				hypothetical protein
IMAGBKIO_05896	CDS	672				hypothetical protein
IMAGBKIO_05897	CDS	696				hypothetical protein
IMAGBKIO_05898	CDS	1176				hypothetical protein
IMAGBKIO_05899	CDS	384				Single-stranded DNA-binding protein
IMAGBKIO_05900	CDS	420				hypothetical protein
IMAGBKIO_05901	CDS	771	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
IMAGBKIO_05902	CDS	948	noc_3			Nucleoid occlusion protein
IMAGBKIO_05903	CDS	1401	sasA_45	2.7.-.-		Adaptive-response sensory-kinase SasA
IMAGBKIO_05904	CDS	696	tcrA_2		COG0745	Transcriptional regulatory protein TcrA
IMAGBKIO_05905	CDS	252				hypothetical protein
IMAGBKIO_05906	CDS	1095	cysK_2	2.5.1.47		Cysteine synthase
IMAGBKIO_05907	CDS	1344				hypothetical protein
IMAGBKIO_05908	CDS	474				Putative universal stress protein
IMAGBKIO_05909	CDS	696				hypothetical protein
IMAGBKIO_05910	CDS	654				hypothetical protein
IMAGBKIO_05911	CDS	231				hypothetical protein
IMAGBKIO_05912	CDS	2175	copA_2	7.2.2.8	COG2217	Copper-exporting P-type ATPase
IMAGBKIO_05913	CDS	177				hypothetical protein
IMAGBKIO_05914	CDS	702				hypothetical protein
IMAGBKIO_05915	CDS	195				hypothetical protein
IMAGBKIO_05916	CDS	96				hypothetical protein
IMAGBKIO_05917	CDS	213				hypothetical protein
IMAGBKIO_05918	CDS	474				hypothetical protein
IMAGBKIO_05919	CDS	489				hypothetical protein
IMAGBKIO_05920	CDS	360				hypothetical protein
IMAGBKIO_05921	CDS	678	cpoB_11			Cell division coordinator CpoB
IMAGBKIO_05922	CDS	1329	mntH			Divalent metal cation transporter MntH
IMAGBKIO_05923	CDS	339				hypothetical protein
IMAGBKIO_05924	CDS	192				hypothetical protein
IMAGBKIO_05925	CDS	1167				hypothetical protein
IMAGBKIO_05926	CDS	1401	sasA_46	2.7.-.-		Adaptive-response sensory-kinase SasA
IMAGBKIO_05927	CDS	738	tcrA_3		COG0745	Transcriptional regulatory protein TcrA
IMAGBKIO_05928	CDS	486				hypothetical protein
IMAGBKIO_05929	CDS	972	sigA2_5		COG0568	RNA polymerase sigma factor SigA2
IMAGBKIO_05930	CDS	339	pcxA_2			Proton extrusion protein PcxA
IMAGBKIO_05931	CDS	915	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
IMAGBKIO_05932	CDS	534				hypothetical protein
IMAGBKIO_05933	CDS	645				hypothetical protein
IMAGBKIO_05934	CDS	804				hypothetical protein
IMAGBKIO_05935	CDS	1644				putative protein
IMAGBKIO_05936	CDS	999	sigA2_6		COG0568	RNA polymerase sigma factor SigA2
IMAGBKIO_05937	CDS	687				hypothetical protein
IMAGBKIO_05938	CDS	417	cnrA			Nickel and cobalt resistance protein CnrA
IMAGBKIO_05939	CDS	3177	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
IMAGBKIO_05940	CDS	1713				hypothetical protein
IMAGBKIO_05941	CDS	417				hypothetical protein
IMAGBKIO_05942	CDS	411	ziaR_2			Transcriptional repressor SmtB 
IMAGBKIO_05943	CDS	2640	cadA	3.6.3.3		putative cadmium-transporting ATPase
IMAGBKIO_05944	CDS	699				hypothetical protein
IMAGBKIO_05945	CDS	402				hypothetical protein
IMAGBKIO_05946	CDS	1767				IS1634 family transposase ISMhu4
IMAGBKIO_05947	CDS	744				hypothetical protein
IMAGBKIO_05948	CDS	1200				hypothetical protein
IMAGBKIO_05949	CDS	1383				hypothetical protein
IMAGBKIO_05950	CDS	1392				hypothetical protein
IMAGBKIO_05951	CDS	699	COQ5_12	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
IMAGBKIO_05952	CDS	3126	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
IMAGBKIO_05953	CDS	1686				hypothetical protein
IMAGBKIO_05954	CDS	729				hypothetical protein
IMAGBKIO_05955	CDS	369	yhjQ_3		COG1145	putative cysteine-rich protein YhjQ
IMAGBKIO_05956	CDS	2262	pacS_2	7.2.2.8		putative copper-transporting ATPase PacS
IMAGBKIO_05957	CDS	912				hypothetical protein
IMAGBKIO_05958	CDS	414	merR1_2			Mercuric resistance operon regulatory protein
IMAGBKIO_05959	CDS	195				hypothetical protein
IMAGBKIO_05960	CDS	195				hypothetical protein
IMAGBKIO_05961	CDS	879				hypothetical protein
IMAGBKIO_05962	CDS	252				hypothetical protein
IMAGBKIO_05963	CDS	240				hypothetical protein
IMAGBKIO_05964	CDS	294				hypothetical protein
IMAGBKIO_05965	CDS	444				hypothetical protein
IMAGBKIO_05966	CDS	1245				hypothetical protein
IMAGBKIO_05967	CDS	579				hypothetical protein
IMAGBKIO_05968	CDS	369				hypothetical protein
IMAGBKIO_05969	CDS	1506				hypothetical protein
IMAGBKIO_05970	CDS	576	yrhH	2.1.1.-	COG0500	Putative methyltransferase YrhH
IMAGBKIO_05971	CDS	7746				hypothetical protein
IMAGBKIO_05972	CDS	771				hypothetical protein
IMAGBKIO_05973	CDS	246				hypothetical protein
IMAGBKIO_05974	CDS	789	lnrK_2		COG2197	Transcriptional regulatory protein LnrK
IMAGBKIO_05975	CDS	621				hypothetical protein
IMAGBKIO_05976	CDS	807				hypothetical protein
IMAGBKIO_05977	CDS	909				hypothetical protein
IMAGBKIO_05978	CDS	960				hypothetical protein
IMAGBKIO_05979	CDS	228				hypothetical protein
IMAGBKIO_05980	CDS	282				hypothetical protein
IMAGBKIO_05981	CDS	2196				hypothetical protein
IMAGBKIO_05982	CDS	1185				hypothetical protein
IMAGBKIO_05983	CDS	453				hypothetical protein
IMAGBKIO_05984	CDS	507				hypothetical protein
IMAGBKIO_05985	CDS	1266				hypothetical protein
IMAGBKIO_05986	CDS	480				hypothetical protein
IMAGBKIO_05987	CDS	465				hypothetical protein
IMAGBKIO_05988	CDS	2178				hypothetical protein
IMAGBKIO_05989	CDS	651				hypothetical protein
IMAGBKIO_05990	CDS	753				ISKra4 family transposase ISNsp5
IMAGBKIO_05991	CDS	237				hypothetical protein
IMAGBKIO_05992	CDS	489				hypothetical protein
IMAGBKIO_05993	CDS	825				hypothetical protein
IMAGBKIO_05994	CDS	672				hypothetical protein
IMAGBKIO_05995	CDS	342				hypothetical protein
IMAGBKIO_05996	CDS	489				hypothetical protein
IMAGBKIO_05997	CDS	567				hypothetical protein
IMAGBKIO_05998	CDS	843				hypothetical protein
IMAGBKIO_05999	CDS	219				hypothetical protein
IMAGBKIO_06000	CDS	261				hypothetical protein
IMAGBKIO_06001	CDS	621				hypothetical protein
IMAGBKIO_06002	CDS	399				hypothetical protein
IMAGBKIO_06003	CDS	339				hypothetical protein
IMAGBKIO_06004	CDS	1143				hypothetical protein
IMAGBKIO_06005	CDS	261				hypothetical protein
IMAGBKIO_06006	CDS	588				hypothetical protein
IMAGBKIO_06007	CDS	1110				hypothetical protein
IMAGBKIO_06008	CDS	333				hypothetical protein
IMAGBKIO_06009	CDS	306				hypothetical protein
IMAGBKIO_06010	CDS	564				hypothetical protein
IMAGBKIO_06011	CDS	240				hypothetical protein
IMAGBKIO_06012	CDS	522				ISNCY family transposase ISAzs34
IMAGBKIO_06013	CDS	390				hypothetical protein
IMAGBKIO_06014	CDS	186				hypothetical protein
IMAGBKIO_06015	CDS	339				hypothetical protein
IMAGBKIO_06016	CDS	210				hypothetical protein
IMAGBKIO_06017	CDS	147				hypothetical protein
IMAGBKIO_06018	CDS	465				hypothetical protein
IMAGBKIO_06019	CDS	1269				hypothetical protein
IMAGBKIO_06020	CDS	1704				hypothetical protein
IMAGBKIO_06021	CDS	1494				ISNCY family transposase ISAzs34
IMAGBKIO_06022	CDS	711				hypothetical protein
IMAGBKIO_06023	CDS	234				hypothetical protein
IMAGBKIO_06024	CDS	165				hypothetical protein
IMAGBKIO_06025	CDS	246				hypothetical protein
IMAGBKIO_06026	CDS	681	COQ3_4	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
IMAGBKIO_06027	CDS	435	rssB_13			Regulator of RpoS
IMAGBKIO_06028	CDS	2511				hypothetical protein
IMAGBKIO_06029	CDS	726				hypothetical protein
IMAGBKIO_06030	CDS	213				hypothetical protein
IMAGBKIO_06031	CDS	1128				hypothetical protein
IMAGBKIO_06032	CDS	264				hypothetical protein
IMAGBKIO_06033	CDS	267				hypothetical protein
IMAGBKIO_06034	CDS	192				hypothetical protein
IMAGBKIO_06035	CDS	159				hypothetical protein
IMAGBKIO_06036	CDS	303				hypothetical protein
IMAGBKIO_06037	CDS	672				hypothetical protein
IMAGBKIO_06038	CDS	579				hypothetical protein
IMAGBKIO_06039	CDS	1728				hypothetical protein
IMAGBKIO_06040	CDS	672	liaR_4		COG2197	Transcriptional regulatory protein LiaR
IMAGBKIO_06041	CDS	186				hypothetical protein
IMAGBKIO_06042	CDS	843				hypothetical protein
IMAGBKIO_06043	CDS	1011				hypothetical protein
IMAGBKIO_06044	CDS	714	degU_4		COG2197	Transcriptional regulatory protein DegU
IMAGBKIO_06045	CDS	267				hypothetical protein
IMAGBKIO_06046	CDS	582				hypothetical protein
IMAGBKIO_06047	CDS	273				hypothetical protein
IMAGBKIO_06048	CDS	654				hypothetical protein
IMAGBKIO_06049	CDS	204				hypothetical protein
IMAGBKIO_06050	CDS	183				hypothetical protein
IMAGBKIO_06051	CDS	717				hypothetical protein
IMAGBKIO_06052	CDS	654				hypothetical protein
IMAGBKIO_06053	CDS	1050				hypothetical protein
IMAGBKIO_06054	CDS	1020	xerC_5		COG4973	Tyrosine recombinase XerC
IMAGBKIO_06055	CDS	435				hypothetical protein
IMAGBKIO_06056	CDS	501				hypothetical protein
IMAGBKIO_06057	CDS	333				hypothetical protein
IMAGBKIO_06058	CDS	297				hypothetical protein
IMAGBKIO_06059	CDS	216				hypothetical protein
IMAGBKIO_06060	CDS	495				hypothetical protein
IMAGBKIO_06061	CDS	384				hypothetical protein
IMAGBKIO_06062	CDS	852				hypothetical protein
IMAGBKIO_06063	CDS	969				hypothetical protein
IMAGBKIO_06064	CDS	258				hypothetical protein
IMAGBKIO_06065	CDS	456				hypothetical protein
IMAGBKIO_06066	CDS	1164				hypothetical protein
IMAGBKIO_06067	CDS	408				hypothetical protein
IMAGBKIO_06068	CDS	225				hypothetical protein
IMAGBKIO_06069	CDS	420				hypothetical protein
IMAGBKIO_06070	CDS	699				IS982 family transposase ISRmsp1
IMAGBKIO_06071	CDS	1803				hypothetical protein
IMAGBKIO_06072	CDS	246				hypothetical protein
IMAGBKIO_06073	CDS	744	soj_4	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
IMAGBKIO_06074	CDS	702				hypothetical protein
IMAGBKIO_06075	tRNA	76				tRNA-His(gtg)
IMAGBKIO_06076	tRNA	75				tRNA-Ala(tgc)
IMAGBKIO_06077	tRNA	73				tRNA-Arg(tct)
IMAGBKIO_06078	tRNA	76				tRNA-Val(tac)
IMAGBKIO_06079	tRNA	72				tRNA-Gly(tcc)
IMAGBKIO_06080	tRNA	72				tRNA-Thr(tgt)
IMAGBKIO_06081	tRNA	78				tRNA-Met(cat)
IMAGBKIO_06082	tRNA	75				tRNA-Leu(taa)
IMAGBKIO_06083	tRNA	76				tRNA-Lys(ttt)
IMAGBKIO_06084	tRNA	78				tRNA-Leu(gag)
IMAGBKIO_06085	tRNA	75				tRNA-Leu(tag)
IMAGBKIO_06086	tRNA	77				tRNA-Pro(tgg)
IMAGBKIO_06087	tRNA	78				tRNA-Leu(caa)
IMAGBKIO_06088	tRNA	77				tRNA-Gln(ttg)
IMAGBKIO_06089	tRNA	77				tRNA-Gln(ctg)
IMAGBKIO_06090	tRNA	75				tRNA-Asn(gtt)
IMAGBKIO_06091	tRNA	75				tRNA-Phe(gaa)
IMAGBKIO_06092	tRNA	76				tRNA-Arg(acg)
IMAGBKIO_06093	tRNA	90				tRNA-Ser(gct)
IMAGBKIO_06094	tRNA	87				tRNA-Tyr(gta)
IMAGBKIO_06095	tRNA	76				tRNA-Glu(ttc)
IMAGBKIO_06096	tRNA	71				tRNA-Ser(cga)
IMAGBKIO_06097	tRNA	78				tRNA-Glu(ctc)
IMAGBKIO_06098	tRNA	79				tRNA-Asp(gtc)
IMAGBKIO_06099	CDS	537				hypothetical protein
IMAGBKIO_06100	CDS	657				hypothetical protein
IMAGBKIO_06101	CDS	702				ISNCY family transposase ISAzs34
IMAGBKIO_06102	CDS	1794				hypothetical protein
IMAGBKIO_06103	CDS	435				hypothetical protein
IMAGBKIO_06104	CDS	3294				hypothetical protein
IMAGBKIO_06105	CDS	171				hypothetical protein
IMAGBKIO_06106	CDS	1053				hypothetical protein
IMAGBKIO_06107	CDS	216				hypothetical protein
IMAGBKIO_06108	CDS	267				hypothetical protein
IMAGBKIO_06109	CDS	198				hypothetical protein
IMAGBKIO_06110	CDS	171				hypothetical protein
IMAGBKIO_06111	CDS	717				hypothetical protein
IMAGBKIO_06112	CDS	540				hypothetical protein
IMAGBKIO_06113	CDS	1767				hypothetical protein
IMAGBKIO_06114	CDS	672	liaR_5		COG2197	Transcriptional regulatory protein LiaR
IMAGBKIO_06115	CDS	2040				hypothetical protein
IMAGBKIO_06116	CDS	2034				hypothetical protein
IMAGBKIO_06117	CDS	435				hypothetical protein
IMAGBKIO_06118	CDS	978				hypothetical protein
IMAGBKIO_06119	CDS	3909				hypothetical protein
IMAGBKIO_06120	CDS	1020	xerC_6		COG4973	Tyrosine recombinase XerC
IMAGBKIO_06121	CDS	2931				hypothetical protein
IMAGBKIO_06122	CDS	219				hypothetical protein
IMAGBKIO_06123	CDS	243				hypothetical protein
IMAGBKIO_06124	CDS	294				hypothetical protein
IMAGBKIO_06125	CDS	1602				hypothetical protein
IMAGBKIO_06126	CDS	1656				IS1182 family transposase ISAcma46
IMAGBKIO_06127	CDS	435				hypothetical protein
IMAGBKIO_06128	CDS	777	soj_5	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
IMAGBKIO_06129	CDS	924	noc_4			Nucleoid occlusion protein
IMAGBKIO_06130	CDS	198				hypothetical protein
IMAGBKIO_06131	CDS	387				hypothetical protein
IMAGBKIO_06132	CDS	333				hypothetical protein
IMAGBKIO_06133	CDS	381				hypothetical protein
IMAGBKIO_06134	CDS	969	xerC_7			Tyrosine recombinase XerC
IMAGBKIO_06135	CDS	855				hypothetical protein
IMAGBKIO_06136	CDS	411				hypothetical protein
IMAGBKIO_06137	CDS	348				hypothetical protein
IMAGBKIO_06138	CDS	642				hypothetical protein
IMAGBKIO_06139	CDS	753	soj_6	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
IMAGBKIO_06140	CDS	945	spo0C		COG1475	Chromosome-partitioning protein Spo0J
IMAGBKIO_06141	CDS	1209				IS200/IS605 family transposase IS891
IMAGBKIO_06142	CDS	558	nucA_3	3.1.30.-		Nuclease
IMAGBKIO_06143	CDS	249	nucA_4	3.1.30.-		Nuclease
IMAGBKIO_06144	CDS	342				hypothetical protein
IMAGBKIO_06145	CDS	405				hypothetical protein
IMAGBKIO_06146	CDS	2436	ftsH_8	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
IMAGBKIO_06147	CDS	1911				hypothetical protein
IMAGBKIO_06148	CDS	351				hypothetical protein
IMAGBKIO_06149	CDS	141				hypothetical protein
IMAGBKIO_06150	CDS	153				hypothetical protein
IMAGBKIO_06151	CDS	1233				ISAzo13 family transposase ISNsp4
IMAGBKIO_06152	CDS	2322		1.13.11.61		Linolenate 9R-lipoxygenase
IMAGBKIO_06153	CDS	624				hypothetical protein
IMAGBKIO_06154	CDS	3033				hypothetical protein
IMAGBKIO_06155	CDS	669				hypothetical protein
IMAGBKIO_06156	CDS	426				hypothetical protein
IMAGBKIO_06157	CDS	408	vapC_3	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
IMAGBKIO_06158	CDS	255				hypothetical protein
IMAGBKIO_06159	CDS	198				hypothetical protein
IMAGBKIO_06160	CDS	753				hypothetical protein
IMAGBKIO_06161	CDS	780				hypothetical protein
IMAGBKIO_06162	CDS	453				hypothetical protein
IMAGBKIO_06163	CDS	1119				hypothetical protein
IMAGBKIO_06164	CDS	528				hypothetical protein
IMAGBKIO_06165	CDS	4500	recD2_2	3.6.4.12		ATP-dependent RecD-like DNA helicase
IMAGBKIO_06166	CDS	1398				hypothetical protein
IMAGBKIO_06167	CDS	402				hypothetical protein
IMAGBKIO_06168	CDS	1773				hypothetical protein
IMAGBKIO_06169	CDS	1200				hypothetical protein
IMAGBKIO_06170	CDS	978				hypothetical protein
IMAGBKIO_06171	CDS	1542				hypothetical protein
IMAGBKIO_06172	CDS	717				hypothetical protein
IMAGBKIO_06173	CDS	1053				hypothetical protein
IMAGBKIO_06174	CDS	759				hypothetical protein
IMAGBKIO_06175	CDS	561				hypothetical protein
IMAGBKIO_06176	CDS	3057				hypothetical protein
IMAGBKIO_06177	CDS	495				hypothetical protein
IMAGBKIO_06178	CDS	2178				hypothetical protein
IMAGBKIO_06179	CDS	933				hypothetical protein
IMAGBKIO_06180	CDS	411				hypothetical protein
IMAGBKIO_06181	CDS	162				hypothetical protein
IMAGBKIO_06182	CDS	267				hypothetical protein
IMAGBKIO_06183	CDS	192				hypothetical protein
IMAGBKIO_06184	CDS	399				hypothetical protein
IMAGBKIO_06185	CDS	396				hypothetical protein
IMAGBKIO_06186	CDS	606				hypothetical protein
IMAGBKIO_06187	CDS	567				hypothetical protein
IMAGBKIO_06188	CDS	1905				hypothetical protein
IMAGBKIO_06189	CDS	843				hypothetical protein
IMAGBKIO_06190	CDS	4197				hypothetical protein
IMAGBKIO_06191	CDS	417				hypothetical protein
IMAGBKIO_06192	CDS	333				ISAs1 family transposase ISAsp2
IMAGBKIO_06193	CDS	753				ISAs1 family transposase ISAsp2
IMAGBKIO_06194	CDS	840				hypothetical protein
IMAGBKIO_06195	CDS	1200				hypothetical protein
IMAGBKIO_06196	CDS	576				IS200/IS605 family transposase ISAsp14
IMAGBKIO_06197	CDS	1218				ISAzo13 family transposase ISMae28
IMAGBKIO_06198	CDS	762				IS200/IS605 family transposase ISAsp14
IMAGBKIO_06199	CDS	423				hypothetical protein
IMAGBKIO_06200	CDS	174				hypothetical protein
IMAGBKIO_06201	CDS	723				hypothetical protein
IMAGBKIO_06202	CDS	636				hypothetical protein
IMAGBKIO_06203	CDS	2046	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
IMAGBKIO_06204	CDS	645				hypothetical protein
IMAGBKIO_06205	CDS	1062	rsgA_2	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
IMAGBKIO_06206	CDS	4464				hypothetical protein
IMAGBKIO_06207	CDS	2355				hypothetical protein
IMAGBKIO_06208	CDS	1038				hypothetical protein
IMAGBKIO_06209	CDS	246				hypothetical protein
IMAGBKIO_06210	CDS	267				hypothetical protein
IMAGBKIO_06211	CDS	213				hypothetical protein
IMAGBKIO_06212	CDS	942				hypothetical protein
IMAGBKIO_06213	CDS	627	ycgJ	2.1.1.-		putative methyltransferase YcgJ
IMAGBKIO_06214	CDS	903	cysL		COG0583	HTH-type transcriptional regulator CysL
IMAGBKIO_06215	CDS	999	ptxD	1.20.1.1		Phosphonate dehydrogenase
IMAGBKIO_06216	CDS	810	phnE_3		COG3639	Phosphate-import permease protein PhnE
IMAGBKIO_06217	CDS	939	phnD2_2		COG3221	putative ABC transporter phosphonate/phosphite binding protein PhnD2
IMAGBKIO_06218	CDS	789	glnQ_4		COG1126	Glutamine transport ATP-binding protein GlnQ
IMAGBKIO_06219	CDS	1335				hypothetical protein
IMAGBKIO_06220	CDS	213				hypothetical protein
IMAGBKIO_06221	CDS	183				hypothetical protein
IMAGBKIO_06222	CDS	300				hypothetical protein
IMAGBKIO_06223	CDS	207				hypothetical protein
IMAGBKIO_06224	CDS	264				hypothetical protein
IMAGBKIO_06225	CDS	129				hypothetical protein
IMAGBKIO_06226	CDS	1173				hypothetical protein
