locus_tag	ftype	length_bp	gene	EC_number	COG	product
KHHDGJBG_03207	CDS	1266	rssB_3			Regulator of RpoS
KHHDGJBG_03208	CDS	1269	stpA	3.1.3.69		Glucosylglycerol-phosphate phosphatase
KHHDGJBG_03209	CDS	1092	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
KHHDGJBG_03210	CDS	1227				hypothetical protein
KHHDGJBG_03211	CDS	1590		2.4.1.18	COG1543	1,4-alpha-glucan branching enzyme
KHHDGJBG_03212	CDS	693				hypothetical protein
KHHDGJBG_03213	CDS	867	chlL	1.3.7.7	COG1348	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
KHHDGJBG_03214	CDS	1410	chlN	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit N
KHHDGJBG_03215	CDS	450				hypothetical protein
KHHDGJBG_03216	CDS	747	cpoB_3			Cell division coordinator CpoB
KHHDGJBG_03217	CDS	1299	eno	4.2.1.11	COG0148	Enolase
KHHDGJBG_03218	CDS	576				hypothetical protein
KHHDGJBG_03219	CDS	1350			COG1055	putative transporter
KHHDGJBG_03220	CDS	255				hypothetical protein
KHHDGJBG_03221	CDS	858				hypothetical protein
KHHDGJBG_03222	CDS	981	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
KHHDGJBG_03223	CDS	228				hypothetical protein
KHHDGJBG_03224	CDS	210				hypothetical protein
KHHDGJBG_03225	CDS	258				hypothetical protein
KHHDGJBG_03226	CDS	558				hypothetical protein
KHHDGJBG_03227	CDS	210				hypothetical protein
KHHDGJBG_03228	CDS	228				hypothetical protein
KHHDGJBG_03229	CDS	1743				hypothetical protein
KHHDGJBG_03230	CDS	1704	pgm	5.4.2.2	COG0033	Phosphoglucomutase
KHHDGJBG_03231	CDS	900	kaiA			Circadian clock protein KaiA
KHHDGJBG_03232	CDS	318	kaiB_3			Circadian clock protein KaiB
KHHDGJBG_03233	CDS	1560	kaiC_3	2.7.11.1		Circadian clock protein kinase KaiC
KHHDGJBG_03234	CDS	5316				hypothetical protein
KHHDGJBG_03235	CDS	651				hypothetical protein
KHHDGJBG_03236	CDS	3858				hypothetical protein
KHHDGJBG_03237	CDS	444	apxIC	2.3.1.-	COG2994	RTX-I toxin-activating lysine-acyltransferase ApxIC
KHHDGJBG_03238	CDS	903				hypothetical protein
KHHDGJBG_03239	CDS	141				hypothetical protein
KHHDGJBG_03240	CDS	168				hypothetical protein
KHHDGJBG_03241	CDS	2202	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
KHHDGJBG_03242	CDS	702	vte5	2.7.1.182		Phytol kinase
KHHDGJBG_03243	CDS	1215		3.5.1.47		N-acetyldiaminopimelate deacetylase
KHHDGJBG_03244	CDS	1623				putative protein
KHHDGJBG_03245	CDS	717				hypothetical protein
KHHDGJBG_03246	CDS	474	psaL			Photosystem I reaction center subunit XI
KHHDGJBG_03247	CDS	123	psaI			Photosystem I reaction center subunit VIII
KHHDGJBG_03248	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
KHHDGJBG_03249	CDS	828				hypothetical protein
KHHDGJBG_03250	CDS	600				hypothetical protein
KHHDGJBG_03251	CDS	342				hypothetical protein
KHHDGJBG_03252	CDS	579				hypothetical protein
KHHDGJBG_03253	CDS	459	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
KHHDGJBG_03254	CDS	1623	ppx	3.6.1.11	COG0248	Exopolyphosphatase
KHHDGJBG_03255	CDS	1953				hypothetical protein
KHHDGJBG_03256	CDS	816	ligF			Protein LigF
KHHDGJBG_03257	CDS	2013				hypothetical protein
KHHDGJBG_03258	CDS	840	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
KHHDGJBG_03259	CDS	1158	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
KHHDGJBG_03260	CDS	246				hypothetical protein
KHHDGJBG_03261	CDS	687	degU_5		COG2197	Transcriptional regulatory protein DegU
KHHDGJBG_03262	CDS	243				hypothetical protein
KHHDGJBG_03263	CDS	234				hypothetical protein
KHHDGJBG_03264	CDS	438				hypothetical protein
KHHDGJBG_03265	CDS	537				hypothetical protein
KHHDGJBG_03266	CDS	843				hypothetical protein
KHHDGJBG_03267	CDS	204				hypothetical protein
KHHDGJBG_03268	CDS	234				hypothetical protein
KHHDGJBG_03269	CDS	903				hypothetical protein
KHHDGJBG_03270	CDS	465	elaA		COG2153	Protein ElaA
KHHDGJBG_03271	CDS	2313				hypothetical protein
KHHDGJBG_03272	CDS	717	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
KHHDGJBG_03273	CDS	1119				hypothetical protein
KHHDGJBG_03274	CDS	1095				hypothetical protein
KHHDGJBG_03275	CDS	726				hypothetical protein
KHHDGJBG_03276	CDS	3219				hypothetical protein
KHHDGJBG_03277	CDS	1488				hypothetical protein
KHHDGJBG_03278	CDS	504				hypothetical protein
KHHDGJBG_03279	CDS	1410				hypothetical protein
KHHDGJBG_03280	CDS	3021	helY	3.6.4.-	COG4581	putative helicase HelY
KHHDGJBG_03281	CDS	336				hypothetical protein
KHHDGJBG_03282	CDS	1308				hypothetical protein
KHHDGJBG_03283	CDS	1686	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
KHHDGJBG_03284	CDS	2418	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
KHHDGJBG_03285	CDS	258				hypothetical protein
KHHDGJBG_03286	CDS	456				hypothetical protein
KHHDGJBG_03287	CDS	2673	mdtC_2			Multidrug resistance protein MdtC
KHHDGJBG_03288	CDS	393				hypothetical protein
KHHDGJBG_03289	CDS	477				hypothetical protein
KHHDGJBG_03290	CDS	891	truB	5.4.99.25		tRNA pseudouridine synthase B
KHHDGJBG_03291	CDS	636	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
KHHDGJBG_03292	CDS	1635				hypothetical protein
KHHDGJBG_03293	CDS	264				IS701 family transposase IS4Sa2
KHHDGJBG_03294	CDS	849				IS630 family transposase ISTcSa
KHHDGJBG_03295	CDS	213				IS701 family transposase IS4Sa2
KHHDGJBG_03296	CDS	498				hypothetical protein
KHHDGJBG_03297	CDS	1977	htpG		COG0326	Chaperone protein HtpG
KHHDGJBG_03298	CDS	1290	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
KHHDGJBG_03299	CDS	849				hypothetical protein
KHHDGJBG_03300	CDS	456				hypothetical protein
KHHDGJBG_03301	CDS	1164	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
KHHDGJBG_03302	CDS	1098	prfA		COG0216	Peptide chain release factor 1
KHHDGJBG_03303	CDS	585				hypothetical protein
KHHDGJBG_03304	CDS	828	surE_2	3.1.3.5	COG0496	5'-nucleotidase SurE
KHHDGJBG_03305	CDS	1083	psbA1	1.10.3.9		Photosystem II protein D1 1
KHHDGJBG_03306	CDS	513				hypothetical protein
KHHDGJBG_03307	CDS	585				hypothetical protein
KHHDGJBG_03308	CDS	495	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
KHHDGJBG_03309	CDS	195				hypothetical protein
KHHDGJBG_03310	CDS	537	petC_4	7.1.1.6	COG0723	Cytochrome b6-f complex iron-sulfur subunit
KHHDGJBG_03311	CDS	447				hypothetical protein
KHHDGJBG_03312	CDS	1041				hypothetical protein
KHHDGJBG_03313	CDS	672			COG1842	Phage shock protein A 
KHHDGJBG_03314	CDS	942				hypothetical protein
KHHDGJBG_03315	CDS	777				hypothetical protein
KHHDGJBG_03316	CDS	516				hypothetical protein
KHHDGJBG_03317	CDS	1011	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
KHHDGJBG_03318	CDS	1203	argG	6.3.4.5		Argininosuccinate synthase
KHHDGJBG_03319	CDS	765	ppaX_2	3.6.1.1		Pyrophosphatase PpaX
KHHDGJBG_03320	CDS	333				hypothetical protein
KHHDGJBG_03321	CDS	1167	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
KHHDGJBG_03322	CDS	510				Pentapeptide repeat protein Rfr32
KHHDGJBG_03323	CDS	393				hypothetical protein
KHHDGJBG_03324	CDS	555				hypothetical protein
KHHDGJBG_03325	CDS	717				hypothetical protein
KHHDGJBG_03326	CDS	933	hldD_2	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
KHHDGJBG_03327	CDS	765	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KHHDGJBG_03328	CDS	816				hypothetical protein
KHHDGJBG_03329	CDS	1068	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
KHHDGJBG_03330	CDS	927	arcC1	2.7.2.2		Carbamate kinase 1
KHHDGJBG_03331	CDS	1374				hypothetical protein
KHHDGJBG_03332	CDS	1476				hypothetical protein
KHHDGJBG_03333	CDS	1305				hypothetical protein
KHHDGJBG_03334	CDS	1065	recA			Protein RecA
KHHDGJBG_03335	CDS	1224	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
KHHDGJBG_03336	CDS	498	fur		COG0735	Ferric uptake regulation protein
KHHDGJBG_03337	CDS	822	crnA	3.5.2.10		Creatinine amidohydrolase
KHHDGJBG_03338	CDS	1536	purH		COG0138	Bifunctional purine biosynthesis protein PurH
KHHDGJBG_03339	CDS	402				hypothetical protein
KHHDGJBG_03340	CDS	924	COQ5_9	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
KHHDGJBG_03341	CDS	309				hypothetical protein
KHHDGJBG_03342	CDS	1608	spkC	2.7.11.1		Serine/threonine-protein kinase C
KHHDGJBG_03343	CDS	981	trxB	1.8.1.9	COG0492	Thioredoxin reductase
KHHDGJBG_03344	CDS	387				hypothetical protein
KHHDGJBG_03345	CDS	390				hypothetical protein
KHHDGJBG_03346	CDS	633				hypothetical protein
KHHDGJBG_03347	CDS	2694	dnaE_2	2.7.7.7	COG0587	DNA polymerase III subunit alpha
KHHDGJBG_03348	CDS	168				hypothetical protein
KHHDGJBG_03349	CDS	1812	lepA	3.6.5.-		Elongation factor 4
KHHDGJBG_03350	CDS	960	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
KHHDGJBG_03351	CDS	954				hypothetical protein
KHHDGJBG_03352	CDS	390				hypothetical protein
KHHDGJBG_03353	CDS	648	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
KHHDGJBG_03354	CDS	1152	yciC		COG0523	Putative metal chaperone YciC
KHHDGJBG_03355	CDS	792				hypothetical protein
KHHDGJBG_03356	CDS	111				hypothetical protein
KHHDGJBG_03357	CDS	582				IS701 family transposase ISAcma24
KHHDGJBG_03358	CDS	456	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
KHHDGJBG_03359	CDS	234				hypothetical protein
KHHDGJBG_03360	CDS	567	xerC_2			Tyrosine recombinase XerC
KHHDGJBG_03361	CDS	324				hypothetical protein
KHHDGJBG_03362	CDS	123				hypothetical protein
KHHDGJBG_03363	CDS	1017			COG3385	IS4 family transposase IS4Sa
KHHDGJBG_03364	CDS	945				hypothetical protein
KHHDGJBG_03365	CDS	2169				hypothetical protein
KHHDGJBG_03366	CDS	2928				hypothetical protein
KHHDGJBG_03367	CDS	990				hypothetical protein
KHHDGJBG_03368	CDS	765				hypothetical protein
KHHDGJBG_03369	CDS	789				hypothetical protein
KHHDGJBG_03370	CDS	573				hypothetical protein
KHHDGJBG_03371	CDS	978	cas1_1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
KHHDGJBG_03372	CDS	285	cas2_1	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	3592				
KHHDGJBG_03373	CDS	1917				hypothetical protein
KHHDGJBG_03374	CDS	1731				hypothetical protein
KHHDGJBG_03375	CDS	390				hypothetical protein
KHHDGJBG_03376	CDS	369				hypothetical protein
KHHDGJBG_03377	CDS	585				hypothetical protein
KHHDGJBG_03378	CDS	102				hypothetical protein
KHHDGJBG_03379	CDS	111				hypothetical protein
KHHDGJBG_03380	CDS	192				hypothetical protein
KHHDGJBG_03381	CDS	189				hypothetical protein
KHHDGJBG_03382	CDS	1257				hypothetical protein
KHHDGJBG_03383	CDS	1026				hypothetical protein
KHHDGJBG_03384	CDS	504				hypothetical protein
KHHDGJBG_03385	CDS	303				hypothetical protein
KHHDGJBG_03386	CDS	165				hypothetical protein
KHHDGJBG_03387	CDS	135				hypothetical protein
KHHDGJBG_03388	CDS	318				hypothetical protein
KHHDGJBG_03389	CDS	342				hypothetical protein
KHHDGJBG_03390	CDS	333				hypothetical protein
KHHDGJBG_03391	CDS	195				hypothetical protein
KHHDGJBG_03392	CDS	2877				hypothetical protein
KHHDGJBG_03393	CDS	291				hypothetical protein
KHHDGJBG_03394	CDS	288				hypothetical protein
KHHDGJBG_03395	CDS	345				hypothetical protein
KHHDGJBG_03396	CDS	252				hypothetical protein
KHHDGJBG_03397	CDS	357	chpB	3.1.-.-	COG2337	Endoribonuclease toxin ChpB
KHHDGJBG_03398	CDS	255				hypothetical protein
KHHDGJBG_03399	CDS	585				hypothetical protein
KHHDGJBG_03400	CDS	582				hypothetical protein
KHHDGJBG_03401	CDS	117				hypothetical protein
KHHDGJBG_03402	CDS	270				hypothetical protein
KHHDGJBG_03403	CDS	732				hypothetical protein
KHHDGJBG_03404	CDS	222				hypothetical protein
KHHDGJBG_03405	CDS	648	hin_1		COG1961	DNA-invertase hin
KHHDGJBG_03406	CDS	594				hypothetical protein
KHHDGJBG_03407	CDS	267				hypothetical protein
KHHDGJBG_03408	CDS	291				hypothetical protein
KHHDGJBG_03409	CDS	171				hypothetical protein
KHHDGJBG_03410	CDS	243				hypothetical protein
KHHDGJBG_03411	CDS	507				hypothetical protein
KHHDGJBG_03412	CDS	279				hypothetical protein
KHHDGJBG_03413	CDS	375				hypothetical protein
KHHDGJBG_03414	CDS	714				hypothetical protein
KHHDGJBG_03415	CDS	645				hypothetical protein
KHHDGJBG_03416	CDS	1767	ymdB	3.1.1.106		O-acetyl-ADP-ribose deacetylase
KHHDGJBG_03417	CDS	1269				hypothetical protein
KHHDGJBG_03418	CDS	1116				hypothetical protein
KHHDGJBG_03419	CDS	2388				hypothetical protein
KHHDGJBG_03420	CDS	561				hypothetical protein
KHHDGJBG_03421	CDS	1569				hypothetical protein
KHHDGJBG_03422	CDS	2376				hypothetical protein
KHHDGJBG_03423	CDS	1677				hypothetical protein
KHHDGJBG_03424	CDS	1104				hypothetical protein
KHHDGJBG_03425	CDS	315				hypothetical protein
KHHDGJBG_03426	CDS	375				hypothetical protein
KHHDGJBG_03427	CDS	1011	cas1-1	3.1.-.-		CRISPR-associated endonuclease Cas1 1
KHHDGJBG_03428	CDS	282	cas2_2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
KHHDGJBG_03429	CDS	345				hypothetical protein
KHHDGJBG_03430	CDS	255				hypothetical protein
KHHDGJBG_03431	CDS	1041				hypothetical protein
	repeat_region	4280				
KHHDGJBG_03432	CDS	582				hypothetical protein
KHHDGJBG_03433	CDS	1446				hypothetical protein
KHHDGJBG_03434	CDS	933				hypothetical protein
KHHDGJBG_03435	CDS	1389				hypothetical protein
KHHDGJBG_03436	CDS	993				hypothetical protein
KHHDGJBG_03437	CDS	1134				hypothetical protein
KHHDGJBG_03438	CDS	228				hypothetical protein
KHHDGJBG_03439	CDS	1950				hypothetical protein
KHHDGJBG_03440	CDS	396				hypothetical protein
KHHDGJBG_03441	CDS	780				hypothetical protein
KHHDGJBG_03442	CDS	381				hypothetical protein
KHHDGJBG_03443	CDS	1113				hypothetical protein
KHHDGJBG_03444	CDS	2940				hypothetical protein
KHHDGJBG_03445	CDS	291				hypothetical protein
KHHDGJBG_03446	CDS	990	cas1_2	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
KHHDGJBG_03447	CDS	279	cas2b	3.1.-.-		CRISPR-associated endonuclease Cas2 2
	repeat_region	2854				
KHHDGJBG_03448	CDS	390				hypothetical protein
KHHDGJBG_03449	CDS	516				hypothetical protein
KHHDGJBG_03450	CDS	366				hypothetical protein
KHHDGJBG_03451	CDS	627				hypothetical protein
KHHDGJBG_03452	CDS	873				hypothetical protein
KHHDGJBG_03453	CDS	591				hypothetical protein
KHHDGJBG_03454	CDS	1350				hypothetical protein
KHHDGJBG_03455	CDS	516				hypothetical protein
KHHDGJBG_03456	CDS	1017				hypothetical protein
KHHDGJBG_03457	CDS	387	recD2_1	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
KHHDGJBG_03458	CDS	360				hypothetical protein
KHHDGJBG_03459	CDS	495				IS630 family transposase ISTcSa
KHHDGJBG_03460	CDS	1779	recD2_2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
KHHDGJBG_03461	CDS	378				hypothetical protein
KHHDGJBG_03462	CDS	1047				hypothetical protein
KHHDGJBG_03463	CDS	639				hypothetical protein
KHHDGJBG_03464	CDS	180				hypothetical protein
KHHDGJBG_03465	CDS	537				hypothetical protein
KHHDGJBG_03466	CDS	291				hypothetical protein
KHHDGJBG_03467	CDS	1395				hypothetical protein
KHHDGJBG_03468	CDS	351				hypothetical protein
KHHDGJBG_03469	CDS	225				hypothetical protein
KHHDGJBG_03470	CDS	1695				hypothetical protein
KHHDGJBG_03471	CDS	180				hypothetical protein
KHHDGJBG_03472	CDS	375				hypothetical protein
KHHDGJBG_03473	CDS	417				hypothetical protein
KHHDGJBG_03474	CDS	228				hypothetical protein
KHHDGJBG_03475	CDS	426				hypothetical protein
KHHDGJBG_03476	CDS	600				hypothetical protein
KHHDGJBG_03477	CDS	870				hypothetical protein
KHHDGJBG_03478	CDS	564				hypothetical protein
KHHDGJBG_03479	CDS	1587				hypothetical protein
KHHDGJBG_03480	CDS	1512				hypothetical protein
KHHDGJBG_03481	CDS	723				hypothetical protein
KHHDGJBG_03482	CDS	783	trmR_2	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
KHHDGJBG_03483	CDS	336				hypothetical protein
KHHDGJBG_03484	CDS	1341	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
KHHDGJBG_03485	CDS	516				hypothetical protein
KHHDGJBG_03486	CDS	525				hypothetical protein
KHHDGJBG_03487	CDS	426				hypothetical protein
KHHDGJBG_03488	CDS	222				hypothetical protein
KHHDGJBG_03489	CDS	567	hin_2		COG1961	DNA-invertase hin
KHHDGJBG_03490	CDS	2199				hypothetical protein
KHHDGJBG_03491	CDS	660	ndhK1_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K 1
KHHDGJBG_03492	CDS	342				hypothetical protein
KHHDGJBG_03493	CDS	303				hypothetical protein
KHHDGJBG_03494	CDS	1035	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KHHDGJBG_03495	CDS	504				hypothetical protein
KHHDGJBG_03496	CDS	543				hypothetical protein
KHHDGJBG_03497	CDS	1197				hypothetical protein
KHHDGJBG_03498	CDS	3714				hypothetical protein
KHHDGJBG_03499	CDS	282				hypothetical protein
KHHDGJBG_03500	CDS	750				hypothetical protein
KHHDGJBG_03501	CDS	204				hypothetical protein
KHHDGJBG_03502	CDS	495				IS630 family transposase ISTcSa
KHHDGJBG_03503	CDS	360				hypothetical protein
KHHDGJBG_03504	CDS	1470				hypothetical protein
KHHDGJBG_03505	CDS	360				hypothetical protein
KHHDGJBG_03506	CDS	495				IS630 family transposase ISTcSa
KHHDGJBG_03507	CDS	201				hypothetical protein
KHHDGJBG_03508	CDS	711				hypothetical protein
KHHDGJBG_03509	CDS	339				hypothetical protein
KHHDGJBG_03510	CDS	969				hypothetical protein
KHHDGJBG_03511	CDS	348				hypothetical protein
KHHDGJBG_03512	CDS	405				hypothetical protein
KHHDGJBG_03513	CDS	306				hypothetical protein
KHHDGJBG_03514	CDS	11394				hypothetical protein
KHHDGJBG_03515	CDS	300				hypothetical protein
KHHDGJBG_03516	CDS	555				hypothetical protein
KHHDGJBG_03517	CDS	249				hypothetical protein
KHHDGJBG_03518	CDS	240				hypothetical protein
KHHDGJBG_03519	CDS	564	xerC_3			Tyrosine recombinase XerC
KHHDGJBG_03520	CDS	222				hypothetical protein
KHHDGJBG_03521	CDS	921				hypothetical protein
KHHDGJBG_03522	CDS	1692				hypothetical protein
KHHDGJBG_03523	CDS	957				hypothetical protein
KHHDGJBG_03524	CDS	255				hypothetical protein
KHHDGJBG_03525	CDS	1377				hypothetical protein
KHHDGJBG_03526	CDS	318				hypothetical protein
KHHDGJBG_03527	CDS	342				hypothetical protein
KHHDGJBG_03528	CDS	210	iscS_3	2.8.1.7		Cysteine desulfurase IscS
KHHDGJBG_03529	CDS	282	higB-1		COG3549	Toxin HigB-1
KHHDGJBG_03530	CDS	315				hypothetical protein
KHHDGJBG_03531	CDS	1158	iscS_4	2.8.1.7	COG1104	Cysteine desulfurase IscS
KHHDGJBG_03532	CDS	1182				hypothetical protein
KHHDGJBG_03533	CDS	561				hypothetical protein
KHHDGJBG_03534	CDS	195				hypothetical protein
KHHDGJBG_03535	CDS	2073				hypothetical protein
KHHDGJBG_03536	CDS	507				hypothetical protein
KHHDGJBG_03537	CDS	666				IS701 family transposase IS701
KHHDGJBG_03538	CDS	822				hypothetical protein
KHHDGJBG_03539	CDS	351				hypothetical protein
KHHDGJBG_03540	CDS	540				hypothetical protein
KHHDGJBG_03541	CDS	624				hypothetical protein
KHHDGJBG_03542	CDS	339			COG0640	putative HTH-type transcriptional regulator
KHHDGJBG_03543	CDS	1287		1.8.5.4	COG0446	Sulfide-quinone reductase
KHHDGJBG_03544	CDS	384				hypothetical protein
KHHDGJBG_03545	CDS	1239	srpC		COG2059	putative chromate transport protein
KHHDGJBG_03546	CDS	294				hypothetical protein
KHHDGJBG_03547	CDS	648			COG3039	IS5 family transposase IS5Sa
KHHDGJBG_03548	CDS	549				IS256 family transposase ISAcma7
KHHDGJBG_03549	CDS	906				hypothetical protein
KHHDGJBG_03550	CDS	987				hypothetical protein
KHHDGJBG_03551	CDS	720				hypothetical protein
KHHDGJBG_03552	CDS	951				hypothetical protein
KHHDGJBG_03553	CDS	1518				hypothetical protein
KHHDGJBG_03554	CDS	1089	mshA_15	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KHHDGJBG_03555	CDS	1344	tuaB		COG2244	Teichuronic acid biosynthesis protein TuaB
KHHDGJBG_03556	CDS	1326	mshA_16	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KHHDGJBG_03557	CDS	393				hypothetical protein
KHHDGJBG_03558	CDS	2223				hypothetical protein
KHHDGJBG_03559	CDS	441				hypothetical protein
KHHDGJBG_03560	CDS	990				hypothetical protein
KHHDGJBG_03561	CDS	747	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
KHHDGJBG_03562	CDS	1224				hypothetical protein
KHHDGJBG_03563	CDS	954				hypothetical protein
KHHDGJBG_03564	CDS	2352				hypothetical protein
KHHDGJBG_03565	CDS	909	rssB_4			Regulator of RpoS
KHHDGJBG_03566	CDS	3630	rcsC_26	2.7.13.3		Sensor histidine kinase RcsC
KHHDGJBG_03567	CDS	378				hypothetical protein
KHHDGJBG_03568	CDS	456				hypothetical protein
KHHDGJBG_03569	CDS	657				hypothetical protein
KHHDGJBG_03570	CDS	291				hypothetical protein
KHHDGJBG_03571	CDS	216				hypothetical protein
KHHDGJBG_03572	CDS	615				hypothetical protein
KHHDGJBG_03573	CDS	525				hypothetical protein
KHHDGJBG_03574	CDS	429				hypothetical protein
KHHDGJBG_03575	CDS	1476				hypothetical protein
KHHDGJBG_03576	CDS	165				hypothetical protein
KHHDGJBG_03577	CDS	345				hypothetical protein
KHHDGJBG_03578	CDS	177				hypothetical protein
KHHDGJBG_03579	CDS	735				hypothetical protein
KHHDGJBG_03580	CDS	216				hypothetical protein
KHHDGJBG_03581	CDS	420				hypothetical protein
KHHDGJBG_03582	CDS	117				hypothetical protein
KHHDGJBG_03583	CDS	546	yyaP		COG0262	putative protein YyaP
KHHDGJBG_03584	CDS	783				hypothetical protein
KHHDGJBG_03585	CDS	819				Inward rectifier potassium channel Kirbac3.1
KHHDGJBG_03586	CDS	819	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KHHDGJBG_03587	CDS	825	cpo_2	1.11.1.10		Non-heme chloroperoxidase
KHHDGJBG_03588	CDS	789				hypothetical protein
KHHDGJBG_03589	CDS	831				hypothetical protein
KHHDGJBG_03590	CDS	1878				hypothetical protein
KHHDGJBG_03591	CDS	711				hypothetical protein
KHHDGJBG_03592	CDS	303				hypothetical protein
KHHDGJBG_03593	CDS	1431	norG		COG1167	HTH-type transcriptional regulator NorG
KHHDGJBG_03594	CDS	297				hypothetical protein
KHHDGJBG_03595	CDS	420				hypothetical protein
KHHDGJBG_03596	CDS	717				hypothetical protein
KHHDGJBG_03597	CDS	858				hypothetical protein
KHHDGJBG_03598	CDS	555				hypothetical protein
KHHDGJBG_03599	CDS	249				hypothetical protein
KHHDGJBG_03600	CDS	246				hypothetical protein
KHHDGJBG_03601	CDS	1377	pao	1.4.3.24		Pseudooxynicotine oxidase
KHHDGJBG_03602	CDS	432	fitB	3.1.-.-		Toxin FitB
KHHDGJBG_03603	CDS	288				hypothetical protein
KHHDGJBG_03604	CDS	210				hypothetical protein
KHHDGJBG_03605	CDS	1005				hypothetical protein
KHHDGJBG_03606	CDS	213				hypothetical protein
KHHDGJBG_03607	CDS	294				hypothetical protein
KHHDGJBG_03608	CDS	207				hypothetical protein
KHHDGJBG_03609	CDS	108				hypothetical protein
KHHDGJBG_03610	CDS	342				hypothetical protein
KHHDGJBG_03611	CDS	603				hypothetical protein
KHHDGJBG_03612	CDS	216				hypothetical protein
